Title,Category,Rating,Year,Length,Type,Age,Genre,URL
Flopsy Turvy,['actress'],5.4/10,2018,4m,Movie,TV-G,"['Animation', 'Short', 'Comedy']",https://www.imdb.com/title/tt8211922/?ref_=nm_flmg_act_20
Tourism Australia: Dundee - The Son of a Legend Returns Home,['actress'],7.9/10,2018,3m,Video,Not Rated,['Short'],https://www.imdb.com/title/tt7895824/?ref_=nm_flmg_act_21
Pelle Kanin,['actress'],6.6/10,2018,1h 35m,Movie,7,"['Adventure', 'Comedy']",https://www.imdb.com/title/tt5117670/?ref_=nm_flmg_act_22
Goodbye Christopher Robin,['actress'],7.1/10,2017,1h 47m,Movie,11,"['Biography', 'Drama']",https://www.imdb.com/title/tt1653665/?ref_=nm_flmg_act_23
"I, Tonya","['actress', 'producer']",7.5/10,2017,1h 59m,Movie,11,"['Biography', 'Comedy', 'Drama']",https://www.imdb.com/title/tt5580036/?ref_=nm_flmg_act_24
Suicide Squad,['actress'],5.9/10,2016,2h 3m,Movie,15,"['Action', 'Adventure', 'Fantasy']",https://www.imdb.com/title/tt1386697/?ref_=nm_flmg_act_25
Legenden om Tarzan,['actress'],6.2/10,2016,1h 50m,Movie,11,"['Action', 'Adventure', 'Drama']",https://www.imdb.com/title/tt0918940/?ref_=nm_flmg_act_26
Australian Psycho,['actress'],6.7/10,2016,3m,Movie,,['Short'],https://www.imdb.com/title/tt5730698/?ref_=nm_flmg_act_27
Whiskey Tango Foxtrot,['actress'],6.6/10,2016,1h 52m,Movie,15,"['Biography', 'Comedy']",https://www.imdb.com/title/tt3553442/?ref_=nm_flmg_act_28
The Big Short,['actress'],7.8/10,2015,2h 10m,Movie,Btl,"['Biography', 'Comedy']",https://www.imdb.com/title/tt1596363/?ref_=nm_flmg_act_29
Focus,['actress'],6.6/10,2015,1h 45m,Movie,11,"['Comedy', 'Crime']",https://www.imdb.com/title/tt2381941/?ref_=nm_flmg_act_30
Z for Zachariah,['actress'],6.0/10,2015,1h 38m,Movie,PG-13,"['Drama', 'Romance']",https://www.imdb.com/title/tt1598642/?ref_=nm_flmg_act_31
Suite Française,['actress'],7.0/10,2014,1h 47m,Movie,,"['Drama', 'Romance']",https://www.imdb.com/title/tt0900387/?ref_=nm_flmg_act_32
The Wolf of Wall Street,['actress'],8.2/10,2013,3h,Movie,15,"['Biography', 'Comedy', 'Crime']",https://www.imdb.com/title/tt0993846/?ref_=nm_flmg_act_33
About Time,['actress'],7.8/10,2013,2h 3m,Movie,7,"['Comedy', 'Drama']",https://www.imdb.com/title/tt2194499/?ref_=nm_flmg_act_34
